Este es un archivo con información de ventas de la marketplace tienda a nivel internacional,,,,,,,,,,,,,,,,,,Columna1,Columna2
Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Método de envío,Id. del cliente,Nombre del cliente,Teléfono,Género,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Cantidad,Descuento,Ganancia,,
6178,MX-2021-117744,30/06/2021FechaPedido,06/07/21,estándar,BM-11920,,,,Cliente,Saltillo,Coahuila,México,Norte,MOB-MO-10004698,3,0.40,-149.52,,
6846,MX-2020-114048,13/01/2020,18/01/20,estándar,PZ-19825,,,,Cliente,Saltillo,Coahuila,México,Norte,MAT-AR-10000298,4,0.00,106.40,,
6847,MX-2020-114048,13/01/2020,18/01/20,estándar,PZ-19825,,,,Cliente,Saltillo,Coahuila,México,Norte,MOB-LI-10000755,7,0.20,-115.64,,
9127,US-2019-128797,12/06/2019,16/06/19,estándar,IR-16525,,,,Cliente,Saltillo,Coahuila,México,Norte,MOB-SI-10004503,2,0.20,-17.68,,
9128,US-2019-128797,12/06/2019,16/06/19,estándar,IR-16525,,,,Cliente,Saltillo,Coahuila,México,Norte,MAT-SU-10003406,4,0.00,220.80,,
9129,US-2019-128797,12/06/2019,16/06/19,estándar,IR-16525,,,,Cliente,Saltillo,Coahuila,México,Norte,TEC-CO-10003901,2,0.00,264.65,,
9130,US-2019-128797,12/06/2019,16/06/19,estándar,IR-16525,,,,Cliente,Saltillo,Coahuila,México,Norte,MAT-AL-10001063,3,0.00,124.20,,
9257,MX-2019-164924,07/11/2019,11/11/19,estándar,AC-10105,,,,Cliente,Saltillo,Coahuila,México,Norte,TEC-AC-10001379,3,0.00,92.40,,
9827,MX-2020-121090,27/02/2020,04/03/20,estándar,GC-15130,,,,Cliente,Saltillo,Coahuila,México,Norte,MOB-SI-10000410,2,0.20,216.08,,
1283,MX-2020-141691,04/05/2020,04/05/20,Mismo día,GF-15490,,,,Cliente,Torreón,Coahuila,México,Norte,MAT-GR-10000400,2,0.00,68.00,,
1284,MX-2020-141691,04/05/2020,04/05/20,Mismo día,GF-15490,,,,Cliente,Torreón,Coahuila,México,Norte,TEC-TE-10003464,7,0.00,1666.00,,
1285,MX-2020-141691,04/05/2020,04/05/20,Mismo día,GF-15490,,,,Cliente,Torreón,Coahuila,México,Norte,TEC-TE-10004413,2,0.00,72.40,,
2149,MX-2018-144162,23/12/2018,26/12/18,urgente,AB-10645,,,,Cliente,Torreón,Coahuila,México,Norte,MAT-GR-10001828,6,0.00,144.00,,
2361,MX-2021-169005,04/12/2021FechaPedido,08/12/21,estándar,CL-12505,,,,Cliente,Torreón,Coahuila,México,Norte,MAT-EL-10000998,2,0.00,22.40,,
2381,MX-2018-141530,12/01/2018,17/01/18,estándar,TS-21205,,,,Empresa,Torreón,Coahuila,México,Norte,TEC-CO-10003293,3,0.00,686.49,,
2382,MX-2018-141530,12/01/2018,17/01/18,estándar,TS-21205,,,,Empresa,Torreón,Coahuila,México,Norte,TEC-AC-10002474,3,0.00,1782.00,,
2771,MX-2019-167248,31/10/2019,06/11/19,estándar,TU-21295,,,,Cliente,Torreón,Coahuila,México,Norte,MAT-CA-10003295,5,0.00,61.00,,
3665,MX-2020-156965,10/02/2020,14/02/20,estándar,DJ-13510,,,,Empresa,Torreón,Coahuila,México,Norte,MAT-AR-10000318,5,0.00,90.00,,
3666,MX-2020-156965,10/02/2020,14/02/20,estándar,DJ-13510,,,,Empresa,Torreón,Coahuila,México,Norte,MOB-LI-10004392,1,0.20,-11.40,,
3667,MX-2020-156965,10/02/2020,14/02/20,estándar,DJ-13510,,,,Empresa,Torreón,Coahuila,México,Norte,TEC-TE-10003165,3,0.00,508.80,,
4203,US-2021-122420,04/12/2021FechaPedido,07/12/21,Rápido,RC-20575,,,,Cliente,Torreón,Coahuila,México,Norte,MOB-ME-10001004,5,0.20,-882.00,,
4988,MX-2020-113222,19/09/2020,23/09/20,estándar,CV-12700,,,,Pequeña empresa,Torreón,Coahuila,México,Norte,MAT-AL-10001369,5,0.00,145.00,,
4989,MX-2020-113222,19/09/2020,23/09/20,estándar,CV-12700,,,,Pequeña empresa,Torreón,Coahuila,México,Norte,MAT-AR-10003292,6,0.00,346.80,,
4990,MX-2020-113222,19/09/2020,23/09/20,estándar,CV-12700,,,,Pequeña empresa,Torreón,Coahuila,México,Norte,MAT-ET-10000646,4,0.00,92.00,,
5176,MX-2018-153871,25/12/2018,01/01/19,estándar,AJ-10840,,,,Cliente,Torreón,Coahuila,México,Norte,MOB-SI-10002564,2,0.20,266.00,,
5177,MX-2018-153871,25/12/2018,01/01/19,estándar,AJ-10840,,,,Cliente,Torreón,Coahuila,México,Norte,MAT-GR-10003462,8,0.00,35.20,,
6260,US-2019-113754,06/04/2019,11/04/19,estándar,AB-11545,,,,Empresa,Torreón,Coahuila,México,Norte,MOB-ME-10001503,2,0.20,-473.28,,
6261,US-2019-113754,06/04/2019,11/04/19,estándar,AB-11545,,,,Empresa,Torreón,Coahuila,México,Norte,TEC-CO-10003473,3,0.00,1248.30,,
6262,US-2019-113754,06/04/2019,11/04/19,estándar,AB-11545,,,,Empresa,Torreón,Coahuila,México,Norte,MAT-GR-10004764,8,0.00,6.40,,
6263,US-2019-113754,06/04/2019,11/04/19,estándar,AB-11545,,,,Empresa,Torreón,Coahuila,México,Norte,MAT-AL-10000987,1,0.00,68.40,,
6264,US-2019-113754,06/04/2019,11/04/19,estándar,AB-11545,,,,Empresa,Torreón,Coahuila,México,Norte,MAT-CA-10003790,5,0.00,33.00,,
7730,MX-2018-140648,08/09/2018,12/09/18,estándar,AH-11305,,,,Pequeña empresa,Torreón,Coahuila,México,Norte,MAT-CA-10001634,6,0.00,36.00,,
8650,MX-2021-146955,04/03/2021FechaPedido,04/03/21,Mismo día,GO-15400,,,,Empresa,Torreón,Coahuila,México,Norte,MAT-SO-10000926,4,0.00,249.60,,
8991,MX-2021-110324,30/12/2021FechaPedido,01/01/22,Rápido,FV-14740,,,,Empresa,Torreón,Coahuila,México,Norte,MAT-PA-10001472,5,0.00,64.00,,
9073,MX-2020-119011,29/06/2020,06/07/20,estándar,AO-10405,,,,Empresa,Torreón,Coahuila,México,Norte,MAT-SO-10002308,3,0.00,227.40,,
9074,MX-2020-119011,29/06/2020,06/07/20,estándar,AO-10405,,,,Empresa,Torreón,Coahuila,México,Norte,MOB-MO-10003254,5,0.40,-197.80,,
9075,MX-2020-119011,29/06/2020,06/07/20,estándar,AO-10405,,,,Empresa,Torreón,Coahuila,México,Norte,MOB-MO-10001078,3,0.40,52.56,,
9076,MX-2020-119011,29/06/2020,06/07/20,estándar,AO-10405,,,,Empresa,Torreón,Coahuila,México,Norte,TEC-AC-10000155,3,0.00,597.00,,
9378,MX-2020-108252,04/06/2020,10/06/20,estándar,IB-16150,,,,Empresa,Torreón,Coahuila,México,Norte,MAT-EL-10002503,5,0.00,2171.00,,
9880,MX-2020-149167,16/07/2020,19/07/20,Rápido,MG-18355,,,,Empresa,Torreón,Coahuila,México,Norte,TEC-CO-10002334,1,0.00,301.24,,
9881,MX-2020-149167,16/07/2020,19/07/20,Rápido,MG-18355,,,,Empresa,Torreón,Coahuila,México,Norte,MAT-CA-10003619,2,0.00,17.60,,
9987,MX-2021-101441,28/11/2021FechaPedido,30/11/21,urgente,NM-19390,,,,Cliente,Torreón,Coahuila,México,Norte,TEC-TE-10002112,11,0.00,858.00,,
2706,MX-2021-102246,05/07/2021FechaPedido,10/07/21,estándar,SB-20830,,,,Cliente,Piedras Negras,Coahuila,México,Norte,MAT-ET-10004255,4,0.00,24.00,,
2707,MX-2021-102246,05/07/2021FechaPedido,10/07/21,estándar,SB-20830,,,,Cliente,Piedras Negras,Coahuila,México,Norte,MOB-LI-10003192,3,0.20,-0.24,,
2708,MX-2021-102246,05/07/2021FechaPedido,10/07/21,estándar,SB-20830,,,,Cliente,Piedras Negras,Coahuila,México,Norte,MOB-LI-10004334,5,0.20,-584.40,,
2709,MX-2021-102246,05/07/2021FechaPedido,10/07/21,estándar,SB-20830,,,,Cliente,Piedras Negras,Coahuila,México,Norte,MAT-EL-10004367,9,0.00,118.80,,
4376,MX-2021-126389,19/12/2021FechaPedido,21/12/21,Rápido,AL-10240,,,,Cliente,Piedras Negras,Coahuila,México,Norte,MAT-PA-10000818,8,0.00,337.60,,
407,MX-2020-157672,12/12/2020,15/12/20,Rápido,FM-14920,,,,Cliente,Cochabamba,Cochabamba,Bolivia,Sur,MAT-CA-10000759,4,0.00,455.20,,
408,MX-2020-157672,12/12/2020,15/12/20,Rápido,FM-14920,,,,Cliente,Cochabamba,Cochabamba,Bolivia,Sur,TEC-MÁ-10001423,5,0.00,3520.00,,
2983,MX-2020-128090,30/07/2020,05/08/20,estándar,AR-10990,,,,Empresa,Cochabamba,Cochabamba,Bolivia,Sur,MAT-SO-10001144,1,0.00,37.20,,
4760,US-2020-163825,30/05/2020,06/06/20,estándar,AE-10945,,,,Cliente,Tinaquillo,Cojedes,Venezuela,Sur,MAT-SU-10001329,5,0.40,-127.20,,
4761,US-2020-163825,30/05/2020,06/06/20,estándar,AE-10945,,,,Cliente,Tinaquillo,Cojedes,Venezuela,Sur,MAT-SU-10001587,5,0.40,93.80,,
1321,MX-2021-148348,12/05/2021FechaPedido,17/05/21,estándar,HU-15670,,,,Cliente,Tecomán,Colima,México,Norte,MAT-PA-10000460,6,0.00,238.80,,
1855,MX-2021-114986,20/06/2021FechaPedido,25/06/21,estándar,CV-12400,,,,Pequeña empresa,Manzanillo,Colima,México,Norte,MOB-LI-10004625,7,0.20,1624.84,,
1856,MX-2021-114986,20/06/2021FechaPedido,25/06/21,estándar,CV-12400,,,,Pequeña empresa,Manzanillo,Colima,México,Norte,MOB-SI-10001844,2,0.20,27.04,,
4335,MX-2020-124569,17/08/2020,19/08/20,urgente,SP-20695,,,,Empresa,Manzanillo,Colima,México,Norte,MAT-AR-10003770,5,0.00,811.00,,
4650,MX-2018-166562,26/06/2018,01/07/18,estándar,NQ-19075,,,,Cliente,Colima,Colima,México,Norte,TEC-TE-10001170,3,0.00,108.60,,
5360,MX-2021-136784,20/10/2021FechaPedido,25/10/21,estándar,VM-21625,,,,Cliente,Colima,Colima,México,Norte,TEC-MÁ-10001763,2,0.00,137.60,,
5361,MX-2021-136784,20/10/2021FechaPedido,25/10/21,estándar,VM-21625,,,,Cliente,Colima,Colima,México,Norte,MAT-AL-10002116,6,0.00,224.40,,
5788,MX-2021-125633,18/09/2021FechaPedido,25/09/21,estándar,YV-21850,,,,Cliente,Colima,Colima,México,Norte,MOB-SI-10003677,3,0.20,566.76,,
5789,MX-2021-125633,18/09/2021FechaPedido,25/09/21,estándar,YV-21850,,,,Cliente,Colima,Colima,México,Norte,MOB-SI-10003090,1,0.20,267.72,,
5984,MX-2021-151743,10/11/2021FechaPedido,16/11/21,estándar,BA-12100,,,,Pequeña empresa,Manzanillo,Colima,México,Norte,TEC-AC-10003682,8,0.00,497.60,,
5985,MX-2021-151743,10/11/2021FechaPedido,16/11/21,estándar,BA-12100,,,,Pequeña empresa,Manzanillo,Colima,México,Norte,MAT-CA-10000847,3,0.00,114.00,,
7579,MX-2021-135363,13/02/2021FechaPedido,18/02/21,Rápido,JS-16660,,,,Cliente,Tecomán,Colima,México,Norte,MOB-SI-10003090,7,0.20,1874.04,,
7918,MX-2020-140592,17/08/2020,21/08/20,estándar,GT-15250,,,,Cliente,Manzanillo,Colima,México,Norte,TEC-CO-10000186,2,0.00,329.26,,
8075,MX-2021-132444,28/01/2021FechaPedido,03/02/21,estándar,NA-19285,,,,Cliente,Manzanillo,Colima,México,Norte,TEC-AC-10003946,7,0.00,1752.80,,
8152,MX-2020-145275,19/12/2020,21/12/20,Rápido,UN-21385,,,,Pequeña empresa,Colima,Colima,México,Norte,TEC-CO-10002728,1,0.00,446.36,,
8153,MX-2020-145275,19/12/2020,21/12/20,Rápido,UN-21385,,,,Pequeña empresa,Colima,Colima,México,Norte,MAT-ET-10003414,5,0.00,124.00,,
8154,MX-2020-145275,19/12/2020,21/12/20,Rápido,UN-21385,,,,Pequeña empresa,Colima,Colima,México,Norte,MOB-LI-10000747,1,0.20,59.56,,
8155,MX-2020-145275,19/12/2020,21/12/20,Rápido,UN-21385,,,,Pequeña empresa,Colima,Colima,México,Norte,MAT-PA-10004187,2,0.00,75.20,,
8156,MX-2020-145275,19/12/2020,21/12/20,Rápido,UN-21385,,,,Pequeña empresa,Colima,Colima,México,Norte,TEC-CO-10000530,1,0.00,29.16,,
8157,MX-2020-145275,19/12/2020,21/12/20,Rápido,UN-21385,,,,Pequeña empresa,Colima,Colima,México,Norte,MAT-SU-10000843,5,0.00,194.00,,
8158,MX-2020-145275,19/12/2020,21/12/20,Rápido,UN-21385,,,,Pequeña empresa,Colima,Colima,México,Norte,MAT-SO-10000835,6,0.00,98.40,,
8366,MX-2021-137939,21FechaPedido/01/2021FechaPedido,23/01/21,Rápido,PZ-19825,,,,Cliente,Colima,Colima,México,Norte,MAT-AL-10002072,2,0.00,161.60,,
9354,US-2018-157840,26/10/2018,28/10/18,Rápido,BP-11755,,,,Cliente,Tecomán,Colima,México,Norte,MOB-ME-10001647,3,0.20,-592.92,,
9355,US-2018-157840,26/10/2018,28/10/18,Rápido,BP-11755,,,,Cliente,Tecomán,Colima,México,Norte,MAT-CA-10001605,2,0.00,2.00,,
9356,US-2018-157840,26/10/2018,28/10/18,Rápido,BP-11755,,,,Cliente,Tecomán,Colima,México,Norte,MAT-ET-10001459,5,0.00,52.00,,
9773,MX-2020-120075,12/05/2020,18/05/20,estándar,IS-16450,,,,Empresa,Tecomán,Colima,México,Norte,MOB-SI-10004976,7,0.20,525.28,,
9774,MX-2020-120075,12/05/2020,18/05/20,estándar,IS-16450,,,,Empresa,Tecomán,Colima,México,Norte,MOB-SI-10001320,2,0.20,-19.60,,
9775,MX-2020-120075,12/05/2020,18/05/20,estándar,IS-16450,,,,Empresa,Tecomán,Colima,México,Norte,MOB-MO-10001880,3,0.40,38.76,,
9776,MX-2020-120075,12/05/2020,18/05/20,estándar,IS-16450,,,,Empresa,Tecomán,Colima,México,Norte,MOB-LI-10002053,3,0.20,174.24,,
9889,MX-2020-119879,17/08/2020,22/08/20,estándar,PA-19900,,,,Cliente,Colima,Colima,México,Norte,MAT-SU-10001064,2,0.00,189.20,,
1289,US-2019-153850,08/06/2019,12/06/19,estándar,TT-20995,,,,Cliente,Colón,Colón,Panamá,Centro,TEC-TE-10004110,2,0.40,-85.20,,
2185,US-2021-161830,11/02/2021FechaPedido,14/02/21,urgente,DM-13630,,,,Cliente,Colón,Colón,Panamá,Centro,MAT-SU-10001433,2,0.40,-22.80,,
2218,US-2020-100020,08/06/2020,14/06/20,estándar,MG-19015,,,,Cliente,Colón,Colón,Panamá,Centro,MOB-MO-10001922,8,0.40,-61.44,,
2219,US-2020-100020,08/06/2020,14/06/20,estándar,MG-19015,,,,Cliente,Colón,Colón,Panamá,Centro,MOB-SI-10002108,5,0.40,-451.40,,
2220,US-2020-100020,08/06/2020,14/06/20,estándar,MG-19015,,,,Cliente,Colón,Colón,Panamá,Centro,MAT-CA-10004172,1,0.40,-13.68,,
2221,US-2020-100020,08/06/2020,14/06/20,estándar,MG-19015,,,,Cliente,Colón,Colón,Panamá,Centro,MOB-MO-10000993,3,0.40,-141.00,,
2222,US-2020-100020,08/06/2020,14/06/20,estándar,MG-19015,,,,Cliente,Colón,Colón,Panamá,Centro,MAT-ET-10002971,3,0.40,3.84,,
2403,US-2020-118346,31/12/2020,05/01/21,estándar,AY-11440,,,,Cliente,Colón,Colón,Panamá,Centro,MOB-LI-10004249,10,0.40,-0.40,,
2404,US-2020-118346,31/12/2020,05/01/21,estándar,AY-11440,,,,Cliente,Colón,Colón,Panamá,Centro,MAT-ET-10000625,3,0.40,-66.12,,
4504,US-2020-154018,23/07/2020,27/07/20,estándar,YP-21910,,,,Cliente,Colón,Colón,Panamá,Centro,MAT-GR-10002774,3,0.40,-138.96,,
4505,US-2020-154018,23/07/2020,27/07/20,estándar,YP-21910,,,,Cliente,Colón,Colón,Panamá,Centro,MAT-AL-10002814,1,0.40,-322.08,,
4506,US-2020-154018,23/07/2020,27/07/20,estándar,YP-21910,,,,Cliente,Colón,Colón,Panamá,Centro,MAT-AL-10002297,1,0.40,-54.40,,
5935,US-2021-168760,21FechaPedido/03/2021FechaPedido,28/03/21,estándar,MM-18175,,,,Pequeña empresa,Colón,Colón,Panamá,Centro,MAT-ET-10001981,4,0.40,-92.16,,
8961,US-2018-141334,15/06/2018,17/06/18,Rápido,FL-14665,,,,Cliente,Colón,Colón,Panamá,Centro,MAT-ET-10002880,9,0.40,-6.48,,
8962,US-2018-141334,15/06/2018,17/06/18,Rápido,FL-14665,,,,Cliente,Colón,Colón,Panamá,Centro,MAT-CA-10002578,3,0.40,19.56,,
8963,US-2018-141334,15/06/2018,17/06/18,Rápido,FL-14665,,,,Cliente,Colón,Colón,Panamá,Centro,MOB-SI-10004307,5,0.40,-397.20,,
8964,US-2018-141334,15/06/2018,17/06/18,Rápido,FL-14665,,,,Cliente,Colón,Colón,Panamá,Centro,MOB-MO-10001574,3,0.40,-181.80,,
411,US-2021-158813,24/11/2021FechaPedido,28/11/21,estándar,CC-12910,,,,Pequeña empresa,Córdoba,Córdoba,Argentina,Sur,MAT-CA-10001534,4,0.70,-35.76,,
412,US-2021-158813,24/11/2021FechaPedido,28/11/21,estándar,CC-12910,,,,Pequeña empresa,Córdoba,Córdoba,Argentina,Sur,MOB-ME-10003743,4,0.70,-7253.60,,
2688,US-2018-153521,13/04/2018,17/04/18,estándar,GJ-15295,,,,Cliente,Córdoba,Córdoba,Argentina,Sur,TEC-AC-10000802,1,0.40,-162.72,,
3306,US-2020-132983,25/09/2020,27/09/20,Rápido,AO-10405,,,,Empresa,Córdoba,Córdoba,Argentina,Sur,TEC-MÁ-10004544,3,0.40,-431.04,,
3572,US-2021-147501,07/10/2021FechaPedido,11/10/21,estándar,IC-16555,,,,Empresa,Córdoba,Córdoba,Argentina,Sur,TEC-MÁ-10000398,2,0.40,-595.68,,
3573,US-2021-147501,07/10/2021FechaPedido,11/10/21,estándar,IC-16555,,,,Empresa,Córdoba,Córdoba,Argentina,Sur,TEC-TE-10001096,1,0.40,54.56,,
3574,US-2021-147501,07/10/2021FechaPedido,11/10/21,estándar,IC-16555,,,,Empresa,Córdoba,Córdoba,Argentina,Sur,MAT-PA-10003811,5,0.40,-82.40,,
3575,US-2021-147501,07/10/2021FechaPedido,11/10/21,estándar,IC-16555,,,,Empresa,Córdoba,Córdoba,Argentina,Sur,MAT-AR-10004588,3,0.40,-138.72,,
3576,US-2021-147501,07/10/2021FechaPedido,11/10/21,estándar,IC-16555,,,,Empresa,Córdoba,Córdoba,Argentina,Sur,MAT-EL-10000632,5,0.40,500.60,,
3577,US-2021-147501,07/10/2021FechaPedido,11/10/21,estándar,IC-16555,,,,Empresa,Córdoba,Córdoba,Argentina,Sur,MOB-SI-10003556,3,0.40,-488.88,,
3578,US-2021-147501,07/10/2021FechaPedido,11/10/21,estándar,IC-16555,,,,Empresa,Córdoba,Córdoba,Argentina,Sur,MOB-SI-10003958,2,0.40,-656.64,,
4162,US-2021-143952,16/10/2021FechaPedido,22/10/21,estándar,BR-11770,,,,Cliente,Córdoba,Córdoba,Argentina,Sur,MAT-ET-10002942,6,0.40,-144.48,,
4163,US-2021-143952,16/10/2021FechaPedido,22/10/21,estándar,BR-11770,,,,Cliente,Córdoba,Córdoba,Argentina,Sur,MOB-SI-10000131,5,0.40,-270.20,,
4525,US-2021-126550,09/06/2021FechaPedido,12/06/21,urgente,EG-14320,,,,Cliente,Córdoba,Córdoba,Argentina,Sur,MAT-AL-10001420,5,0.40,-560.00,,
5429,US-2020-156790,21FechaPedido/03/2020,27/03/20,estándar,CM-12460,,,,Cliente,Córdoba,Córdoba,Argentina,Sur,MOB-SI-10002212,3,0.40,-0.24,,
5847,MX-2020-155971,08/03/2020,12/03/20,estándar,FM-14785,,,,Pequeña empresa,Montería,Córdoba,Colombia,Sur,MAT-GR-10002777,3,0.00,0.00,,
6158,US-2021-157511,19/02/2021FechaPedido,26/02/21,estándar,NJ-19330,,,,Cliente,Córdoba,Córdoba,Argentina,Sur,MAT-SU-10003926,3,0.40,-27.12,,
8182,US-2018-152856,06/11/2018,11/11/18,estándar,VC-21535,,,,Pequeña empresa,Córdoba,Córdoba,Argentina,Sur,TEC-TE-10000083,2,0.40,-11.20,,
8195,US-2018-154515,23/12/2018,28/12/18,estándar,FC-14695,,,,Empresa,Córdoba,Córdoba,Argentina,Sur,MAT-CA-10000226,2,0.70,-147.96,,
8267,US-2020-119305,12/06/2020,17/06/20,estándar,LP-17785,,,,Empresa,Córdoba,Córdoba,Argentina,Sur,TEC-CO-10000984,5,0.40,-4262.81,,
5653,MX-2020-135377,04/10/2020,09/10/20,estándar,EA-14140,,,,Pequeña empresa,Esquina,Corrientes,Argentina,Sur,MAT-ET-10002044,3,0.40,0.00,,
5654,MX-2020-135377,04/10/2020,09/10/20,estándar,EA-14140,,,,Pequeña empresa,Esquina,Corrientes,Argentina,Sur,MAT-CA-10003619,5,0.70,-58.90,,
5655,MX-2020-135377,04/10/2020,09/10/20,estándar,EA-14140,,,,Pequeña empresa,Esquina,Corrientes,Argentina,Sur,TEC-CO-10000051,6,0.40,-1774.04,,
5656,MX-2020-135377,04/10/2020,09/10/20,estándar,EA-14140,,,,Pequeña empresa,Esquina,Corrientes,Argentina,Sur,MOB-LI-10001082,3,0.40,-307.44,,
5657,MX-2020-135377,04/10/2020,09/10/20,estándar,EA-14140,,,,Pequeña empresa,Esquina,Corrientes,Argentina,Sur,MAT-SO-10000132,5,0.40,-208.20,,
5658,MX-2020-135377,04/10/2020,09/10/20,estándar,EA-14140,,,,Pequeña empresa,Esquina,Corrientes,Argentina,Sur,MAT-EL-10001479,1,0.40,-50.76,,
5784,US-2020-131429,21FechaPedido/03/2020,25/03/20,estándar,MG-18775,,,,Pequeña empresa,Corrientes,Corrientes,Argentina,Sur,TEC-CO-10000553,4,0.40,-913.11,,
5785,US-2020-131429,21FechaPedido/03/2020,25/03/20,estándar,MG-18775,,,,Pequeña empresa,Corrientes,Corrientes,Argentina,Sur,MOB-SI-10002563,7,0.40,-870.24,,
5870,US-2021-109099,30/05/2021FechaPedido,03/06/21,Rápido,GA-15175,,,,Pequeña empresa,Corrientes,Corrientes,Argentina,Sur,MAT-CA-10002973,1,0.70,-48.62,,
147,US-2019-116750,22/07/2019,26/07/19,Rápido,BT-11710,,,,Cliente,Choloma,Cortés,Honduras,Centro,MAT-AL-10003691,4,0.40,-1273.12,,
148,US-2019-116750,22/07/2019,26/07/19,Rápido,BT-11710,,,,Cliente,Choloma,Cortés,Honduras,Centro,MAT-ET-10002124,2,0.40,-20.32,,
149,US-2019-116750,22/07/2019,26/07/19,Rápido,BT-11710,,,,Cliente,Choloma,Cortés,Honduras,Centro,TEC-CO-10002895,4,0.40,-1781.98,,
150,US-2019-116750,22/07/2019,26/07/19,Rápido,BT-11710,,,,Cliente,Choloma,Cortés,Honduras,Centro,TEC-AC-10000962,3,0.40,57.24,,
336,US-2020-132934,24/10/2020,28/10/20,estándar,RV-20635,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MOB-SI-10003980,2,0.40,-217.44,,
337,US-2020-132934,24/10/2020,28/10/20,estándar,RV-20635,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MOB-MO-10003927,4,0.40,-385.92,,
348,US-2018-113166,15/09/2018,20/09/18,estándar,CC-13045,,,,Empresa,Choloma,Cortés,Honduras,Centro,TEC-AC-10000836,7,0.40,-2773.96,,
349,US-2018-113166,15/09/2018,20/09/18,estándar,CC-13045,,,,Empresa,Choloma,Cortés,Honduras,Centro,MAT-EL-10004560,1,0.40,99.12,,
497,US-2021-154627,20/11/2021FechaPedido,23/11/21,urgente,GV-15430,,,,Cliente,Choloma,Cortés,Honduras,Centro,MAT-SO-10003712,6,0.40,-356.40,,
542,US-2020-130813,03/10/2020,07/10/20,Rápido,CV-12475,,,,Cliente,San Pedro Sula,Cortés,Honduras,Centro,MAT-AL-10004490,5,0.40,-245.00,,
543,US-2020-130813,03/10/2020,07/10/20,Rápido,CV-12475,,,,Cliente,San Pedro Sula,Cortés,Honduras,Centro,MOB-SI-10004998,2,0.40,-358.48,,
679,US-2020-159590,28/10/2020,30/10/20,urgente,ED-14125,,,,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-AR-10003773,2,0.40,-171.36,,
913,US-2021-135713,25/11/2021FechaPedido,28/11/21,Rápido,RZ-20275,,,,Cliente,San Pedro Sula,Cortés,Honduras,Centro,TEC-CO-10001781,1,0.40,-35.62,,
942,US-2021-130085,04/07/2021FechaPedido,07/07/21,urgente,HC-15685,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MOB-SI-10001719,3,0.40,-160.56,,
943,US-2021-130085,04/07/2021FechaPedido,07/07/21,urgente,HC-15685,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,TEC-TE-10002079,3,0.40,-350.28,,
944,US-2021-130085,04/07/2021FechaPedido,07/07/21,urgente,HC-15685,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,TEC-TE-10001830,1,0.40,-151.44,,
945,US-2021-130085,04/07/2021FechaPedido,07/07/21,urgente,HC-15685,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,TEC-TE-10004904,2,0.40,-577.84,,
1039,US-2021-144897,02/06/2021FechaPedido,06/06/21,estándar,FF-14890,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-SO-10000096,2,0.40,-109.20,,
1169,US-2020-166093,01/11/2020,07/11/20,estándar,CV-12955,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-ET-10002269,3,0.40,-70.08,,
1230,US-2018-123862,07/08/2018,11/08/18,estándar,LM-18115,,,,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-ET-10001394,4,0.40,-141.76,,
1231,US-2018-123862,07/08/2018,11/08/18,estándar,LM-18115,,,,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-AR-10001622,1,0.40,-46.60,,
1232,US-2018-123862,07/08/2018,11/08/18,estándar,LM-18115,,,,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,TEC-AC-10003107,2,0.40,98.48,,
1368,MX-2020-145121,28/06/2020,01/07/20,Rápido,LD-18130,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-CA-10003307,2,0.40,1.60,,
1369,MX-2020-145121,28/06/2020,01/07/20,Rápido,LD-18130,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-SU-10003282,3,0.40,-102.48,,
1370,MX-2020-145121,28/06/2020,01/07/20,Rápido,LD-18130,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-AL-10002912,2,0.40,-157.76,,
1371,MX-2020-145121,28/06/2020,01/07/20,Rápido,LD-18130,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MOB-LI-10003773,2,0.40,-864.08,,
1375,US-2018-126382,18/11/2018,22/11/18,estándar,HS-15655,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-CA-10003118,5,0.40,-18.00,,
1376,US-2018-126382,18/11/2018,22/11/18,estándar,HS-15655,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-CA-10004833,3,0.40,05.04,,
1377,US-2018-126382,18/11/2018,22/11/18,estándar,HS-15655,,,,Empresa,San Pedro Sula,Cortés,Honduras,Centro,TEC-MÁ-10001558,4,0.70,-3127.60,,
